number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,58000000.0,7.0,102.0,9.0,Хан-Тенгри,кирпичный,2012,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,12500000.0,9.0,30.3,9.0,Nurly Dala,монолитный,2021,2.8,,
1-комнатная квартира,15200000.0,7.0,47.0,10.0,Alma City,монолитный,2020,,,
2-комнатная квартира,14999999.0,5.0,51.0,10.0,Alma City,монолитный,2021,,,
2-комнатная квартира,20500000.0,9.0,45.4,10.0,,,,,совмещенный,полностью меблирована
1-комнатная квартира,16700000.0,6.0,44.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,4.0,76.0,9.0,,,2017,,раздельный,пустая
1-комнатная квартира,15600000.0,10.0,52.33,10.0,Alma City,монолитный,2022,2.8,,
3-комнатная квартира,33000000.0,2.0,65.0,10.0,,,2013,2.8,раздельный,полностью меблирована
1-комнатная квартира,10000000.0,3.0,27.53,10.0,Alma City,монолитный,2021,2.9,совмещенный,пустая
3-комнатная квартира,45000000.0,8.0,88.0,10.0,Хан-Тенгри,монолитный,2012,2.85,совмещенный,полностью меблирована
1-комнатная квартира,13000000.0,9.0,28.3,10.0,,,,2.8,совмещенный,полностью меблирована
2-комнатная квартира,10000000.0,2.0,42.0,5.0,,,1983,2.8,совмещенный,частично меблирована
3-комнатная квартира,32800000.0,4.0,76.0,9.0,Шугыла,монолитный,2019,2.8,раздельный,полностью меблирована
4-комнатная квартира,30000000.0,3.0,82.0,5.0,,,1989,2.5,раздельный,частично меблирована
1-комнатная квартира,35000000.0,2.0,48.0,4.0,Alatau Golf Residences,,2020,3.0,совмещенный,полностью меблирована
2-комнатная квартира,12000000.0,2.0,41.0,2.0,,,,2.8,раздельный,полностью меблирована
3-комнатная квартира,23500000.0,3.0,72.0,4.0,,,1980,,раздельный,
2-комнатная квартира,21000000.0,7.0,47.0,10.0,Alma City,монолитный,2021,2.7,совмещенный,пустая
1-комнатная квартира,16700000.0,6.0,44.0,9.0,,,2017,,,
2-комнатная квартира,24500000.0,9.0,61.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
1-комнатная квартира,7500000.0,2.0,18.0,4.0,,,1975,,,
3-комнатная квартира,49500000.0,3.0,107.0,10.0,Хан-Тенгри,монолитный,2010,,2 с/у и более,полностью меблирована
3-комнатная квартира,35000000.0,5.0,137.0,16.0,,,,2.8,,
1-комнатная квартира,19500000.0,6.0,60.0,16.0,Премьера,монолитный,2014,,раздельный,полностью меблирована
2-комнатная квартира,25500000.0,7.0,67.5,9.0,Шугыла-Сити,монолитный,2020,2.8,,
1-комнатная квартира,20500000.0,6.0,44.0,9.0,Шугыла,монолитный,2017,2.75,совмещенный,полностью меблирована
3-комнатная квартира,52500000.0,4.0,88.9,4.0,Alatau Golf Residences,монолитный,2020,3.2,совмещенный,пустая
1-комнатная квартира,8600000.0,10.0,26.0,10.0,Alma City,монолитный,2021,,,пустая
4-комнатная квартира,55000000.0,2.0,112.0,9.0,Хан-Тенгри,монолитный,2011,2.85,2 с/у и более,
1-комнатная квартира,10000000.0,8.0,27.7,9.0,Nurly Dala,монолитный,2021,3.0,совмещенный,
1-комнатная квартира,27000000.0,10.0,57.5,10.0,Хан-Тенгри,монолитный,2014,2.8,совмещенный,полностью меблирована
1-комнатная квартира,19000000.0,9.0,65.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,пустая
1-комнатная квартира,19000000.0,15.0,60.0,16.0,Премьера,монолитный,2010,2.8,совмещенный,
2-комнатная квартира,27400000.0,5.0,60.0,10.0,Хан-Тенгри,монолитный,2012,3.0,совмещенный,полностью меблирована
3-комнатная квартира,29800000.0,3.0,79.0,3.0,,,2015,3.0,2 с/у и более,
1-комнатная квартира,17700000.0,6.0,45.0,9.0,Шугыла-Сити,монолитный,2021,2.7,совмещенный,пустая
1-комнатная квартира,18000000.0,7.0,42.0,9.0,,,1989,2.4,совмещенный,пустая
1-комнатная квартира,21500000.0,7.0,44.0,9.0,,,2018,3.0,совмещенный,полностью меблирована
2-комнатная квартира,20000000.0,9.0,61.4,10.0,Alma City,монолитный,2022,2.7,раздельный,
1-комнатная квартира,27500000.0,7.0,75.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
1-комнатная квартира,8900000.0,6.0,28.0,10.0,Alma City,монолитный,2021,2.8,,
3-комнатная квартира,29500000.0,7.0,77.0,10.0,Alma City,монолитный,2019,2.8,раздельный,полностью меблирована
2-комнатная квартира,30000000.0,2.0,68.7,9.0,,,2009,2.7,раздельный,
2-комнатная квартира,25500000.0,3.0,57.0,5.0,,,1992,2.8,раздельный,пустая
1-комнатная квартира,15390000.0,9.0,47.3,10.0,Alma City,монолитный,2021,,,
2-комнатная квартира,28000000.0,11.0,108.0,16.0,Премьера,монолитный,2013,2.8,раздельный,частично меблирована
3-комнатная квартира,34000000.0,13.0,132.0,16.0,,,2012,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,25000000.0,8.0,64.5,16.0,,,2015,2.73,совмещенный,частично меблирована
3-комнатная квартира,28500000.0,2.0,74.7,5.0,,,1990,,раздельный,
2-комнатная квартира,25000000.0,6.0,71.0,9.0,,,2020,2.7,совмещенный,пустая
1-комнатная квартира,13200000.0,10.0,43.0,10.0,,,2016,,,
3-комнатная квартира,37004000.0,,84.1,,Dolce Vita Residence,кирпичный,2021,3.0,раздельный,
1-комнатная квартира,20000000.0,5.0,44.0,9.0,,монолитный,2018,2.8,совмещенный,частично меблирована
2-комнатная квартира,24900000.0,10.0,60.0,10.0,,,2019,,раздельный,
3-комнатная квартира,40000000.0,9.0,86.5,10.0,Хан-Тенгри,монолитный,2010,,2 с/у и более,частично меблирована
5-комнатная квартира,92835000.0,1.0,187.25,3.0,Felicita,монолитный,2021,3.0,2 с/у и более,
1-комнатная квартира,31740000.0,1.0,57.0,3.0,Felicita,монолитный,2021,3.0,2 с/у и более,пустая
2-комнатная квартира,33700000.0,8.0,65.2,10.0,Хан-Тенгри,монолитный,2012,,2 с/у и более,частично меблирована
3-комнатная квартира,30500000.0,3.0,75.0,6.0,Alma City,монолитный,2019,2.7,раздельный,пустая
3-комнатная квартира,28200000.0,9.0,91.0,10.0,Alma City,монолитный,2019,2.8,2 с/у и более,
1-комнатная квартира,18500000.0,6.0,44.9,9.0,Шугыла,монолитный,2019,2.8,совмещенный,частично меблирована
3-комнатная квартира,33000000.0,9.0,108.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,10800000.0,2.0,45.0,4.0,,,2022,,совмещенный,
2-комнатная квартира,25500000.0,7.0,71.0,10.0,Alma City,монолитный,2021,2.8,совмещенный,частично меблирована
1-комнатная квартира,14200000.0,6.0,43.7,10.0,Alma City,монолитный,2021,2.8,совмещенный,
2-комнатная квартира,15500000.0,3.0,43.0,5.0,,,1989,,раздельный,полностью меблирована
3-комнатная квартира,45168000.0,3.0,94.1,4.0,Dolce Vita Residence,монолитный,2021,3.2,2 с/у и более,
1-комнатная квартира,18500000.0,5.0,59.0,16.0,Премьера,монолитный,2012,,совмещенный,полностью меблирована
1-комнатная квартира,18590000.0,7.0,44.5,9.0,Шугыла,монолитный,2017,,,
1-комнатная квартира,18000000.0,13.0,57.0,16.0,Премьера,монолитный,2014,3.0,совмещенный,
