number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,24000000.0,3.0,42.4,5.0,,,1974.0,,совмещенный,
1-комнатная квартира,17500000.0,1.0,31.0,5.0,,,1972.0,,совмещенный,частично меблирована
2-комнатная квартира,37000000.0,5.0,75.0,12.0,,,,,,пустая
3-комнатная квартира,80000000.0,16.0,127.8,19.0,Жастар Mag,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,25500000.0,2.0,58.5,5.0,,,1978.0,,раздельный,
3-комнатная квартира,52800000.0,3.0,117.0,15.0,,,2018.0,,,
3-комнатная квартира,28000000.0,4.0,65.0,5.0,,,1978.0,,раздельный,
3-комнатная квартира,38500000.0,2.0,76.0,5.0,,,1985.0,,раздельный,частично меблирована
2-комнатная квартира,29990000.0,4.0,49.5,5.0,,,1985.0,2.8,раздельный,пустая
2-комнатная квартира,20600000.0,2.0,42.2,4.0,,,1970.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,9.0,85.0,9.0,,,1995.0,,раздельный,частично меблирована
3-комнатная квартира,42500000.0,3.0,84.0,13.0,Atlant,монолитный,2018.0,2.7,2 с/у и более,пустая
3-комнатная квартира,50000000.0,5.0,76.0,8.0,,,1972.0,,,
2-комнатная квартира,20500000.0,4.0,45.0,4.0,,,1970.0,,совмещенный,полностью меблирована
3-комнатная квартира,63000000.0,8.0,147.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,27000000.0,8.0,45.0,9.0,,,1995.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,7000000.0,4.0,18.0,5.0,,,1980.0,2.5,,
2-комнатная квартира,34500000.0,4.0,55.0,4.0,,,1974.0,,совмещенный,полностью меблирована
3-комнатная квартира,87900000.0,3.0,127.0,8.0,Elif Towers,монолитный,2017.0,2.7,2 с/у и более,частично меблирована
5-комнатная квартира,148000000.0,21.0,350.0,22.0,Жастар Mag,монолитный,2011.0,,2 с/у и более,
1-комнатная квартира,18800000.0,4.0,33.8,4.0,,,1968.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,23000000.0,6.0,50.1,6.0,,,1992.0,,совмещенный,полностью меблирована
3-комнатная квартира,27900000.0,2.0,62.0,5.0,,,1977.0,,раздельный,частично меблирована
2-комнатная квартира,39400000.0,10.0,90.7,18.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,,
2-комнатная квартира,64000000.0,12.0,120.0,18.0,Театральный,монолитный,2009.0,3.0,2 с/у и более,
2-комнатная квартира,34000000.0,10.0,70.0,18.0,Алтын Булак 1,монолитный,2011.0,,совмещенный,полностью меблирована
3-комнатная квартира,38000000.0,5.0,70.0,5.0,,,1981.0,2.78,раздельный,частично меблирована
3-комнатная квартира,26000000.0,1.0,55.0,5.0,,,1974.0,,,
1-комнатная квартира,16800000.0,4.0,33.0,4.0,,кирпичный,1974.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,5.0,64.0,5.0,,,1982.0,,раздельный,полностью меблирована
3-комнатная квартира,50000000.0,6.0,95.0,13.0,Nomad,монолитный,2021.0,2.7,,
1-комнатная квартира,8700000.0,2.0,18.0,5.0,,,1980.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,9500000.0,2.0,18.0,5.0,,,1988.0,,совмещенный,
3-комнатная квартира,52650000.0,13.0,117.0,15.0,Евразия,монолитный,2015.0,2.8,,
4-комнатная квартира,90000000.0,5.0,161.0,7.0,КУАТ на Панфилова - Гоголя,монолитный,2005.0,,2 с/у и более,частично меблирована
4-комнатная квартира,250000000.0,,220.0,,Базис на Чайковского,монолитный,2014.0,,2 с/у и более,
2-комнатная квартира,36000000.0,6.0,71.0,9.0,,,2001.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,60000000.0,10.0,80.0,22.0,Столичный Центр,монолитный,2004.0,,2 с/у и более,
2-комнатная квартира,19000000.0,5.0,45.0,5.0,,,1976.0,,совмещенный,
3-комнатная квартира,26000000.0,5.0,63.8,5.0,,,1980.0,2.8,раздельный,
2-комнатная квартира,29000000.0,4.0,50.0,4.0,,,1980.0,,раздельный,частично меблирована
2-комнатная квартира,21000000.0,5.0,45.0,5.0,,,1975.0,,совмещенный,
2-комнатная квартира,27800000.0,3.0,42.3,4.0,,,1964.0,,совмещенный,частично меблирована
2-комнатная квартира,33500000.0,7.0,65.0,18.0,Алтын Булак 2,,2013.0,2.8,2 с/у и более,полностью меблирована
7-комнатная квартира,145000000.0,5.0,350.0,6.0,Изумрудный город,кирпичный,2002.0,3.0,,полностью меблирована
2-комнатная квартира,27500000.0,5.0,55.0,5.0,,,1989.0,,раздельный,частично меблирована
2-комнатная квартира,24500000.0,3.0,42.0,4.0,,,1963.0,,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,3.0,40.0,4.0,,,1963.0,,совмещенный,частично меблирована
1-комнатная квартира,20300000.0,5.0,45.0,5.0,,,1987.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,16800000.0,1.0,30.2,4.0,,,1977.0,,совмещенный,частично меблирована
2-комнатная квартира,27800000.0,,68.0,,Алтын Булак 2,монолитный,2014.0,,,
2-комнатная квартира,25000000.0,20.0,45.0,21.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,,полностью меблирована
2-комнатная квартира,52000000.0,7.0,93.0,15.0,,,2015.0,,2 с/у и более,пустая
2-комнатная квартира,39150000.0,13.0,87.0,15.0,Евразия,монолитный,2015.0,2.7,2 с/у и более,
3-комнатная квартира,46500000.0,5.0,102.8,5.0,,,1990.0,2.8,раздельный,частично меблирована
2-комнатная квартира,28000000.0,9.0,52.6,9.0,,,1991.0,,,
2-комнатная квартира,32200000.0,12.0,72.0,13.0,,,2017.0,2.8,совмещенный,
2-комнатная квартира,26000000.0,3.0,48.8,4.0,,,1950.0,,раздельный,частично меблирована
1-комнатная квартира,21000000.0,1.0,29.5,3.0,,,1960.0,,совмещенный,
4-комнатная квартира,51000000.0,5.0,98.2,9.0,,,1977.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,43000000.0,12.0,95.0,22.0,Жагалау - 46 квартал,монолитный,2011.0,,раздельный,полностью меблирована
2-комнатная квартира,28000000.0,5.0,65.0,5.0,,,1970.0,,раздельный,полностью меблирована
3-комнатная квартира,43000000.0,18.0,111.0,18.0,Алтын Булак 1,монолитный,2012.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,21000000.0,1.0,45.0,5.0,,,1984.0,,,
2-комнатная квартира,24500000.0,15.0,65.0,18.0,,,2012.0,,,
2-комнатная квартира,23000000.0,2.0,45.0,5.0,,,1978.0,,совмещенный,
3-комнатная квартира,34000000.0,10.0,79.0,10.0,,,2008.0,2.7,раздельный,
2-комнатная квартира,35000000.0,3.0,61.0,5.0,,,1972.0,2.8,,
1-комнатная квартира,20300000.0,5.0,45.0,5.0,,,1987.0,2.6,раздельный,полностью меблирована
3-комнатная квартира,32000000.0,2.0,58.0,4.0,,,1973.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,28300000.0,3.0,63.0,5.0,,,1978.0,,раздельный,полностью меблирована
3-комнатная квартира,28500000.0,1.0,64.0,5.0,,,1985.0,,раздельный,полностью меблирована
3-комнатная квартира,27600000.0,5.0,63.3,5.0,,,1980.0,,раздельный,частично меблирована
1-комнатная квартира,18000000.0,5.0,35.0,5.0,,,1983.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,20000000.0,20.0,43.0,21.0,,,2012.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,26400000.0,12.0,64.0,13.0,Панорама,монолитный,2015.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,17200000.0,3.0,33.0,4.0,,,1974.0,,совмещенный,пустая
2-комнатная квартира,24800000.0,1.0,60.0,5.0,,,1983.0,,совмещенный,частично меблирована
