number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,32000000.0,2.0,90.0,9.0,Аккент,монолитный,2011.0,2.8,2 с/у и более,
3-комнатная квартира,30500000.0,9.0,83.0,16.0,Аккент,монолитный,2015.0,2.65,2 с/у и более,
3-комнатная квартира,27500000.0,7.0,84.0,9.0,Аккент,монолитный,2011.0,2.8,2 с/у и более,
3-комнатная квартира,27000000.0,5.0,84.0,9.0,Аккент,монолитный,2011.0,2.8,2 с/у и более,
2-комнатная квартира,23500000.0,9.0,63.0,9.0,Аккент,монолитный,2012.0,2.7,,
1-комнатная квартира,15900000.0,5.0,34.0,12.0,Алмалы,монолитный,2021.0,2.8,совмещенный,пустая
1-комнатная квартира,16500000.0,3.0,36.0,5.0,Алгабас (КГ),монолитный,2012.0,2.79,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,9.0,70.0,9.0,,монолитный,2018.0,2.7,,полностью меблирована
1-комнатная квартира,18500000.0,9.0,45.1,12.0,Alatau City,монолитный,2021.0,2.7,совмещенный,
1-комнатная квартира,15500000.0,8.0,34.0,12.0,Алмалы,монолитный,2021.0,2.8,,
1-комнатная квартира,18500000.0,9.0,51.0,10.0,,,2013.0,,,
1-комнатная квартира,18500000.0,12.0,37.0,12.0,Алмалы,монолитный,2020.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,45000000.0,2.0,91.0,9.0,,,2010.0,2.6,2 с/у и более,
1-комнатная квартира,18000000.0,8.0,52.2,9.0,,,2012.0,,совмещенный,
2-комнатная квартира,23000000.0,9.0,65.3,9.0,,,2010.0,2.6,совмещенный,
2-комнатная квартира,23500000.0,9.0,63.0,10.0,Аккент,монолитный,2012.0,2.8,совмещенный,
3-комнатная квартира,35000000.0,8.0,88.0,9.0,Нуркент,монолитный,2015.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,28000000.0,2.0,77.0,5.0,,,2017.0,2.8,раздельный,частично меблирована
3-комнатная квартира,16000000.0,2.0,44.0,2.0,,,1970.0,,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,8.0,88.5,9.0,Нуркент,,2014.0,2.7,2 с/у и более,частично меблирована
2-комнатная квартира,26900000.0,1.0,61.0,9.0,Аккент,монолитный,2010.0,3.2,совмещенный,полностью меблирована
3-комнатная квартира,30000000.0,4.0,74.5,5.0,,,2017.0,2.7,раздельный,частично меблирована
3-комнатная квартира,39000000.0,1.0,87.0,9.0,Нуркент,монолитный,2015.0,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,29000000.0,4.0,76.0,9.0,,,2014.0,3.0,2 с/у и более,
3-комнатная квартира,39500000.0,2.0,98.0,4.0,,,2014.0,2.9,2 с/у и более,
1-комнатная квартира,8800000.0,1.0,31.5,7.0,,,2016.0,2.8,совмещенный,пустая
1-комнатная квартира,17500000.0,,40.0,,,,2015.0,2.8,совмещенный,
3-комнатная квартира,34000000.0,5.0,87.9,5.0,,,2010.0,2.7,раздельный,
3-комнатная квартира,33000000.0,2.0,76.0,5.0,,,1993.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,14500000.0,2.0,42.0,5.0,,,1990.0,2.75,совмещенный,частично меблирована
2-комнатная квартира,20000000.0,1.0,53.3,2.0,,,1970.0,2.6,раздельный,полностью меблирована
4-комнатная квартира,35000000.0,2.0,165.0,2.0,,,2008.0,3.1,раздельный,частично меблирована
1-комнатная квартира,17500000.0,6.0,50.0,9.0,,,2014.0,2.8,совмещенный,
3-комнатная квартира,35000000.0,9.0,87.0,9.0,,,2017.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,23500000.0,1.0,75.0,2.0,КГ Карасу,,2017.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,22750000.0,4.0,68.0,5.0,,,2010.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,19300000.0,12.0,45.5,12.0,Alatau City,монолитный,2020.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,15500000.0,2.0,47.3,4.0,,,1965.0,2.7,совмещенный,
1-комнатная квартира,20000000.0,4.0,46.0,9.0,,,2014.0,,совмещенный,полностью меблирована
1-комнатная квартира,20300000.0,2.0,50.5,9.0,,,2012.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,20500000.0,5.0,65.0,5.0,,,,2.8,,
2-комнатная квартира,25000000.0,12.0,58.0,12.0,Alatau City,монолитный,2018.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,11300000.0,5.0,30.0,5.0,,,2019.0,,совмещенный,
2-комнатная квартира,28000000.0,3.0,71.0,10.0,,,2016.0,2.7,совмещенный,
3-комнатная квартира,27500000.0,1.0,85.0,9.0,Аккент,монолитный,2013.0,2.6,,
1-комнатная квартира,17000000.0,8.0,44.0,12.0,,,2017.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,22200000.0,10.0,55.0,12.0,Alatau City,монолитный,2018.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,9.0,60.0,9.0,,,2011.0,,раздельный,полностью меблирована
3-комнатная квартира,25000000.0,9.0,70.0,12.0,Alatau City,монолитный,2018.0,,,
1-комнатная квартира,20000000.0,8.0,47.4,9.0,,,2018.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,16000000.0,2.0,39.0,5.0,,монолитный,2019.0,2.7,совмещенный,
3-комнатная квартира,25467500.0,9.0,83.5,9.0,O-JET,монолитный,2021.0,,раздельный,частично меблирована
2-комнатная квартира,17931550.0,9.0,56.3,9.0,O-JET,монолитный,2021.0,,раздельный,частично меблирована
2-комнатная квартира,22000000.0,7.0,68.0,9.0,,,,,,
3-комнатная квартира,29500000.0,16.0,84.2,16.0,,,2016.0,2.6,2 с/у и более,
2-комнатная квартира,13000000.0,2.0,44.0,2.0,,,1974.0,2.5,совмещенный,
3-комнатная квартира,24700000.0,11.0,70.8,12.0,Alatau City,монолитный,2021.0,2.7,раздельный,
2-комнатная квартира,27000000.0,6.0,67.3,9.0,Нуркент,монолитный,2015.0,,2 с/у и более,частично меблирована
1-комнатная квартира,18500000.0,8.0,53.0,9.0,,,2009.0,2.67,совмещенный,частично меблирована
1-комнатная квартира,16700000.0,11.0,37.0,12.0,Алмалы,монолитный,2016.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,3.0,46.7,4.0,,,2014.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,38000000.0,1.0,90.0,12.0,,,2017.0,,раздельный,полностью меблирована
1-комнатная квартира,18981000.0,4.0,66.6,6.0,,,2022.0,2.7,,
2-комнатная квартира,26700000.0,12.0,58.2,12.0,Алмалы,монолитный,2018.0,2.7,раздельный,частично меблирована
2-комнатная квартира,24300000.0,9.0,55.0,12.0,Alatau City,монолитный,2017.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,22700000.0,1.0,65.5,12.0,Нуркент,монолитный,2018.0,3.0,совмещенный,полностью меблирована
4-комнатная квартира,32147000.0,9.0,104.5,9.0,O-JET,монолитный,2022.0,2.7,раздельный,частично меблирована
1-комнатная квартира,12417300.0,9.0,37.8,9.0,O-JET,монолитный,2021.0,,совмещенный,частично меблирована
1-комнатная квартира,5990000.0,2.0,19.0,2.0,,,2021.0,,совмещенный,пустая
1-комнатная квартира,20000000.0,2.0,45.0,9.0,,,2013.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,14000000.0,1.0,36.0,5.0,,,2012.0,2.74,совмещенный,пустая
1-комнатная квартира,4700000.0,2.0,17.0,2.0,,,1965.0,,,частично меблирована
3-комнатная квартира,50500000.0,15.0,90.0,20.0,Манхеттан (29 квартал),монолитный,2007.0,,,
2-комнатная квартира,23000000.0,9.0,66.0,10.0,,,2013.0,,раздельный,частично меблирована
2-комнатная квартира,24000000.0,3.0,60.0,12.0,Alatau City,монолитный,2017.0,2.8,раздельный,пустая
2-комнатная квартира,24500000.0,11.0,60.0,12.0,Алмалы,монолитный,2017.0,2.8,раздельный,частично меблирована
1-комнатная квартира,6990000.0,1.0,23.0,2.0,,,2021.0,,совмещенный,пустая
